09:30:01,55.58,100,
09:30:11,55.59,300,
09:30:14,55.605,100,
09:30:16,55.59,100,
09:30:18,55.55,300,
09:30:22,55.59,100,
09:30:23,55.60,100,
09:30:26,55.60,200,
09:30:29,55.60,100,
09:30:37,55.5501,600,
09:30:41,55.4891,418,
09:30:42,55.45,400,
09:30:45,55.49,893,
09:30:48,55.4994,200,
09:31:01,55.5099,330,
09:31:03,55.4892,100,
09:31:05,55.514,100,
09:31:09,55.49,100,
09:31:11,55.49,100,
09:31:11,55.48,100,
09:31:18,55.54,200,
09:31:18,55.54,400,
09:31:20,55.51,100,
09:31:20,55.5399,1000,
09:31:24,55.5491,300,
09:31:31,55.50,100,
09:31:31,55.51,100,
09:31:34,55.52,100,
09:31:45,55.58,100,
09:31:52,55.62,100,
09:31:55,55.69,700,
09:31:58,55.689,100,
09:31:59,55.70,100,
09:32:01,55.6521,100,
09:32:01,55.652,175,
09:32:05,55.7001,100,
09:32:11,55.73,200,
09:32:11,55.739,200,
09:32:14,55.701,100,
09:32:15,55.72,200,
09:32:18,55.6801,200,
09:32:19,55.7199,100,
09:32:29,55.6999,1000,
09:32:30,55.67,200,
09:32:42,55.70,400,
09:33:00,55.73,2000,
09:33:02,55.7601,500,
09:33:07,55.769,2800,
09:33:14,55.76,100,
09:33:16,55.78,100,
09:33:17,55.741,500,
09:33:23,55.7695,500,
09:33:35,55.774,100,
09:33:40,55.7503,300,
09:33:41,55.7578,200,
09:33:41,55.7578,100,
09:33:41,55.75,100,
09:33:41,55.75,1000,
09:33:45,55.70,300,
09:33:45,55.70,300,
09:33:45,55.70,300,
09:33:45,55.70,100,
09:33:48,55.70,100,
09:33:51,55.70,100,
09:33:58,55.65,100,
09:33:58,55.64,100,
09:33:58,55.64,100,
09:34:08,55.65,400,
09:34:08,55.65,100,
09:34:08,55.65,100,
09:34:15,55.70,100,
09:34:15,55.72,300,
09:34:19,55.70,200,
09:34:26,55.6999,200,
09:34:34,55.6599,5000,
09:34:36,55.66,100,
09:34:36,55.69,100,
09:34:42,55.65,100,
09:34:53,55.59,300,
09:34:59,55.6052,100,
09:35:00,55.616,100,
09:35:01,55.629,100,
09:35:03,55.59,100,
09:35:04,55.57,100,
09:35:08,55.5599,100,
09:35:10,55.561,500,
09:35:10,55.561,400,
09:35:10,55.55,100,
09:35:13,55.547,100,
09:35:15,55.55,100,
09:35:15,55.59,100,
09:35:15,55.55,200,
09:35:18,55.5699,500,
09:35:25,55.573,1000,
09:35:31,55.628,200,
09:35:33,55.6499,188,
09:35:36,55.64,100,
09:35:37,55.60,100,
09:35:39,55.60,100,
09:35:41,55.61,100,
09:35:41,55.61,100,
09:35:46,55.61,100,
09:36:13,55.63,100,
09:36:13,55.63,100,
09:36:14,55.631,100,
09:36:14,55.621,400,
09:36:14,55.621,400,
09:36:16,55.631,200,
09:36:20,55.6399,500,
09:36:25,55.62,1000,
09:36:30,55.58,100,
09:36:30,55.57,200,
09:36:31,55.5497,600,
09:36:35,55.57,400,
09:36:51,55.6299,158,
09:36:55,55.61,300,
09:36:57,55.63,129,
09:37:02,55.6395,300,
09:37:07,55.63,400,
09:37:13,55.62,100,
09:37:17,55.62,200,
09:37:31,55.62,200,
09:37:31,55.62,500,
09:37:50,55.6599,100,
09:38:04,55.60,300,
09:38:04,55.61,300,
09:38:04,55.61,100,
09:38:13,55.68,100,
09:38:13,55.68,100,
09:38:13,55.6785,6300,
09:38:30,55.6999,100,
09:38:42,55.66,100,
09:38:43,55.687,100,
09:38:56,55.621,200,
09:39:10,55.637,100,
09:39:36,55.6601,100,
09:39:37,55.6611,730,
09:39:50,55.64,100,
09:39:50,55.64,100,
09:39:50,55.64,100,
09:39:50,55.64,200,
09:39:50,55.64,100,
09:39:50,55.64,100,
09:40:10,55.58,100,
09:40:10,55.58,100,
09:40:11,55.50,800,
09:40:11,55.48,100,
09:40:13,55.48,1000,
09:40:15,55.46,100,
09:40:15,55.46,1050,
09:40:16,55.46,500,
09:40:19,55.51,200,
09:40:19,55.46,600,
09:40:25,55.50,1783,
09:40:26,55.486,700,
09:40:28,55.474,480,
09:40:34,55.4699,100,
09:40:38,55.43,500,
09:40:38,55.39,100,
09:40:38,55.39,500,
09:40:38,55.43,100,
09:40:38,55.42,300,
09:40:38,55.43,300,
09:40:38,55.43,100,
09:40:38,55.39,100,
09:40:38,55.43,100,
09:40:38,55.36,100,
09:40:38,55.3855,200,
09:40:39,55.3701,100,
09:40:39,55.38,100,
09:40:39,55.37,100,
09:40:41,55.39,1500,
09:40:43,55.37,100,
09:40:45,55.356,2700,
09:40:46,55.3501,100,
09:40:47,55.37,100,
09:40:50,55.36,100,
09:40:53,55.3801,400,
09:40:56,55.36,200,
09:40:59,55.37,100,
09:41:14,55.406,100,
09:41:18,55.28,100,
09:41:19,55.28,100,
09:41:19,55.28,100,
09:41:19,55.26,380,
09:41:19,55.28,400,
09:41:19,55.23,1000,
09:41:19,55.21,200,
09:41:19,55.21,600,
09:41:21,55.2104,100,
09:41:21,55.21,100,
09:41:25,55.211,100,
09:41:25,55.24,100,
09:41:26,55.24,300,
09:41:26,55.25,100,
09:41:26,55.27,200,
09:41:27,55.2699,100,
09:41:31,55.2426,1000,
09:41:33,55.25,100,
09:41:33,55.24,100,
09:41:33,55.241,1000,
09:41:34,55.243,100,
09:41:39,55.241,100,
09:41:42,55.24,100,
09:41:44,55.249,1000,
09:41:45,55.21,600,
09:41:45,55.22,300,
09:41:45,55.21,300,
09:41:45,55.21,200,
09:41:45,55.19,300,
09:41:45,55.22,100,
09:41:45,55.24,100,
09:41:45,55.24,300,
09:41:47,55.211,100,
09:41:49,55.22,100,
09:41:51,55.20,100,
09:41:54,55.22,100,
09:42:00,55.2398,100,
09:42:04,55.22,100,
09:42:06,55.22,100,
09:42:08,55.21,100,
09:42:08,55.21,100,
09:42:13,55.2199,2000,
09:42:17,55.2401,200,
09:42:18,55.28,100,
09:42:18,55.28,399,
09:42:21,55.2635,1600,
09:42:21,55.272,100,
09:42:24,55.29,100,
09:42:37,55.24,100,
09:42:42,55.279,100,
09:42:43,55.276,800,
09:42:45,55.2538,1000,
09:42:48,55.2294,150,
09:42:49,55.22,100,
09:42:53,55.20,100,
09:42:54,55.20,100,
09:42:55,55.20,100,
09:42:58,55.13,100,
09:42:58,55.13,100,
09:43:01,55.1309,200,
09:43:10,55.0705,489,
09:43:11,55.07,119,
09:43:12,55.06,160,
09:43:12,55.07,300,
09:43:14,55.07,200,
09:43:16,55.0926,100,
09:43:20,55.084,500,
09:43:23,55.04,300,
09:43:23,55.02,100,
09:43:23,55.02,500,
09:43:23,55.03,100,
09:43:23,55.03,110,
09:43:23,55.03,100,
09:43:23,54.99,400,
09:43:23,55.03,100,
09:43:23,55.03,100,
09:43:23,54.97,100,
09:43:24,54.96,500,
09:43:24,54.97,100,
09:43:25,54.9592,100,
09:43:25,54.9799,2000,
09:43:27,54.97,200,
09:43:27,54.98,1000,
09:43:31,54.9797,100,
09:43:31,54.9796,100,
09:43:32,54.98,100,
09:43:35,54.98,100,
09:43:37,54.996,700,
09:43:39,54.98,700,
09:43:41,54.99,100,
09:43:48,54.9889,300,
09:43:50,54.963,200,
09:43:50,54.963,100,
09:43:59,54.99,100,
09:43:59,54.9899,200,
09:43:59,54.99,300,
09:44:00,54.982,2700,
09:44:01,55.009,400,
09:44:02,55.007,800,
09:44:03,55.02,100,
09:44:03,55.02,100,
09:44:03,55.02,100,
09:44:03,55.02,100,
09:44:03,55.02,100,
09:44:06,55.04,100,
09:44:08,55.019,100,
09:44:09,55.0199,100,
09:44:09,55.03,100,
09:44:10,55.0189,200,
09:44:14,55,150,
09:44:20,55,2000,
09:44:21,55.01,300,
09:44:22,55.0082,200,
09:44:22,55.02,100,
09:44:22,55.019,300,
09:44:23,55.02,500,
09:44:23,54.98,300,
09:44:23,54.97,100,
09:44:23,54.97,100,
09:44:23,54.97,100,
09:44:23,54.97,200,
09:44:24,54.989,1300,
09:44:24,54.989,1300,
09:44:37,54.982,1000,
09:44:41,55.009,100,
09:44:41,55,100,
09:44:48,55.084,550,
09:44:49,55.06,100,
09:44:50,55.049,100,
09:45:00,55.04,300,
09:45:00,55.04,100,
09:45:03,55.05,300,
09:45:05,55.0286,100,
09:45:08,55.04,600,
09:45:11,55,100,
09:45:11,55.01,100,
09:45:16,55.029,100,
09:45:18,55.0096,100,
09:45:19,55.03,1000,
09:45:20,55.01,100,
09:45:21,55.01,300,
09:45:22,55.01,400,
09:45:22,54.99,100,
09:45:22,54.98,100,
09:45:22,54.96,100,
09:45:22,54.97,200,
09:45:22,54.97,100,
09:45:23,54.94,100,
09:45:23,54.94,100,
09:45:23,54.93,200,
09:45:23,54.93,100,
09:45:23,54.91,167,
09:45:23,54.90,100,
09:45:23,54.90,200,
09:45:23,54.90,100,
09:45:24,54.90,200,
09:45:24,54.90,100,
09:45:24,54.90,300,
09:45:24,54.90,100,
09:45:24,54.89,400,
09:45:24,54.89,100,
09:45:24,54.89,300,
09:45:24,54.89,100,
09:45:24,54.8901,100,
09:45:25,54.88,100,
09:45:25,54.87,100,
09:45:25,54.8689,1000,
09:45:25,54.8625,100,
09:45:26,54.87,300,
09:45:26,54.87,100,
09:45:26,54.87,100,
09:45:29,54.85,100,
09:45:29,54.83,100,
09:45:29,54.83,100,
09:45:29,54.83,100,
09:45:32,54.85,100,
09:45:34,54.83,100,
09:45:34,54.83,100,
09:45:38,54.835,100,
09:45:41,54.826,500,
09:45:43,54.83,150,
09:45:43,54.83,100,
09:45:45,54.85,100,
09:45:45,54.85,300,
09:45:46,54.84,100,
09:45:46,54.84,200,
09:45:47,54.8102,100,
09:45:48,54.81,200,
09:45:51,54.842,100,
09:45:56,54.81,100,
09:45:56,54.82,100,
09:45:56,54.80,200,
09:45:56,54.80,100,
09:45:56,54.79,300,
09:45:56,54.78,100,
09:45:56,54.79,100,
09:45:56,54.77,100,
09:45:56,54.79,100,
09:46:00,54.819,1000,
09:46:06,54.83,100,
09:46:06,54.82,400,
09:46:06,54.82,200,
09:46:06,54.82,100,
09:46:16,54.87,3800,
09:46:17,54.8799,125,
09:46:20,54.881,135,
09:46:25,54.96,100,
09:46:25,54.95,200,
09:46:25,54.98,100,
09:46:27,54.969,1000,
09:46:29,54.949,1000,
09:46:29,54.95,400,
09:46:29,54.95,300,
09:46:32,54.9403,199,
09:46:34,54.97,100,
09:46:39,54.95,100,
09:46:40,54.95,100,
09:46:56,54.87,100,
09:46:56,54.86,100,
09:46:56,54.86,100,
09:46:57,54.836,300,
09:47:03,54.79,200,
09:47:04,54.81,200,
09:47:04,54.81,300,
09:47:04,54.86,100,
09:47:04,54.85,100,
09:47:04,54.85,100,
09:47:04,54.84,100,
09:47:04,54.84,200,
09:47:05,54.84,100,
09:47:16,54.85,200,
09:47:22,54.8901,1000,
09:47:25,54.93,1700,
09:47:25,54.93,400,
09:47:25,54.95,100,
09:47:25,54.95,200,
09:47:25,54.95,1000,
09:47:28,54.9369,100,
09:47:31,54.90,100,
09:47:31,54.90,800,
09:47:32,54.9291,100,
09:47:32,54.929,400,
09:47:32,54.929,1300,
09:47:48,54.90,200,
09:47:54,54.83,100,
09:47:58,54.84,200,
09:47:58,54.85,200,
09:47:58,54.85,300,
09:47:59,54.80,100,
09:47:59,54.81,100,
09:47:59,54.81,259,
09:47:59,54.81,100,
09:47:59,54.81,100,
09:47:59,54.81,100,
09:48:04,54.8103,391,
09:48:05,54.848,150,
09:48:11,54.832,100,
09:48:14,54.83,100,
09:48:15,54.84,100,
09:48:18,54.81,100,
09:48:18,54.81,200,
09:48:19,54.83,300,
09:48:20,54.83,200,
09:48:29,54.845,400,
09:48:36,54.84,100,
09:48:39,54.87,300,
09:48:39,54.8699,5400,
09:48:41,54.83,500,
09:48:41,54.83,200,
09:48:41,54.8599,100,
09:48:41,54.86,400,
09:48:41,54.86,300,
09:48:50,54.83,100,
09:48:55,54.842,100,
09:48:55,54.81,200,
09:48:57,54.83,100,
09:49:03,54.83,200,
09:49:06,54.90,100,
09:49:08,54.9099,1000,
09:49:09,54.88,100,
09:49:12,54.892,1000,
09:49:12,54.91,200,
09:49:12,54.91,100,
09:49:13,54.9089,1400,
09:49:15,54.88,200,
09:49:21,54.889,100,
09:49:32,54.89,100,
09:49:32,54.89,100,
09:49:32,54.8864,100,
09:49:35,54.90,300,
09:49:35,54.90,2000,
09:49:36,54.95,100,
09:49:36,54.96,100,
09:49:40,54.94,200,
09:49:43,54.97,100,
09:49:45,54.968,1000,
09:49:49,54.9687,100,
09:49:49,54.969,140,
09:49:49,54.9699,100,
09:49:49,54.9699,100,
09:49:50,54.966,550,
09:49:55,54.95,100,
09:50:04,54.9301,2000,
09:50:08,54.979,100,
09:50:10,54.94,200,
09:50:15,54.969,200,
09:50:17,54.944,480,
09:50:21,54.93,400,
09:50:22,54.90,200,
09:50:22,54.89,100,
09:50:22,54.89,100,
09:50:23,54.87,100,
09:50:23,54.87,100,
09:50:23,54.85,100,
09:50:23,54.85,100,
09:50:23,54.83,100,
09:50:23,54.86,900,
09:50:25,54.8691,300,
09:50:26,54.85,100,
09:50:27,54.8499,300,
09:50:30,54.85,300,
09:50:30,54.84,100,
09:50:30,54.84,100,
09:50:30,54.84,100,
09:50:35,54.82,200,
09:50:36,54.8353,100,
09:50:43,54.8693,100,
09:50:46,54.89,100,
09:50:46,54.89,100,
09:50:55,54.87,200,
09:50:55,54.87,200,
09:50:55,54.8682,200,
09:50:55,54.84,100,
09:50:55,54.83,100,
09:50:56,54.82,100,
09:50:56,54.83,100,
09:50:56,54.83,200,
09:50:56,54.83,100,
09:50:59,54.81,500,
09:51:01,54.80,700,
09:51:01,54.80,200,
09:51:01,54.78,100,
09:51:01,54.80,100,
09:51:01,54.78,100,
09:51:01,54.74,300,
09:51:01,54.75,100,
09:51:01,54.76,200,
09:51:01,54.73,150,
09:51:01,54.73,600,
09:51:01,54.74,200,
09:51:01,54.74,250,
09:51:01,54.74,100,
09:51:01,54.70,300,
09:51:01,54.72,300,
09:51:01,54.72,100,
09:51:01,54.72,200,
09:51:01,54.73,100,
09:51:01,54.72,300,
09:51:02,54.71,200,
09:51:02,54.70,200,
09:51:02,54.70,200,
09:51:02,54.70,200,
09:51:02,54.70,100,
09:51:02,54.70,100,
09:51:02,54.70,100,
09:51:04,54.69,3000,
