TLS,20020211,5.5,5.54,5.45,5.5,19582721
TLS,20020212,5.51,5.52,5.44,5.44,18293625
TLS,20020213,5.419,5.45,5.38,5.42,23111473
TLS,20020214,5.44,5.49,5.42,5.48,19277247
TLS,20020215,5.46,5.52,5.46,5.47,26439447
TLS,20020218,5.45,5.48,5.43,5.46,17075329
TLS,20020219,5.44,5.45,5.41,5.43,18216426
TLS,20020220,5.4,5.42,5.34,5.36,29154602
TLS,20020221,5.36,5.38,5.29,5.31,35331772
TLS,20020222,5.28,5.31,5.21,5.27,25218492
TLS,20020225,5.27,5.28,5.2,5.21,23307323
TLS,20020226,5.24,5.29,5.24,5.25,15906870
TLS,20020227,5.25,5.27,5.23,5.24,14069511
TLS,20020228,5.22,5.23,5.16,5.16,25376543
TLS,20020301,5.15,5.2,5.11,5.2,33143557
TLS,20020304,5.25,5.35,5.24,5.33,27501483
TLS,20020305,5.38,5.44,5.32,5.34,40002502
TLS,20020306,5.35,5.53,5.33,5.5,44710940
TLS,20020307,5.6,5.7,5.56,5.68,53056329
TLS,20020308,5.66,5.68,5.56,5.65,43036508
TLS,20020311,5.65,5.7,5.61,5.68,19793486
TLS,20020312,5.65,5.67,5.62,5.63,20565449
TLS,20020313,5.59,5.61,5.53,5.56,22523148
TLS,20020314,5.56,5.59,5.54,5.58,8660023
TLS,20020315,5.57,5.58,5.52,5.52,15112449
TLS,20020318,5.45,5.48,5.42,5.45,29366713
TLS,20020319,5.43,5.44,5.41,5.41,17115119
TLS,20020320,5.4,5.41,5.36,5.4,13106840
TLS,20020321,5.38,5.39,5.28,5.31,31614043
TLS,20020322,5.31,5.33,5.25,5.27,15709538
TLS,20020325,5.26,5.33,5.24,5.28,16941332
TLS,20020326,5.27,5.28,5.24,5.26,21347074
TLS,20020327,5.25,5.3,5.25,5.3,14704647
TLS,20020328,5.27,5.38,5.27,5.38,52908958
TLS,20020402,5.36,5.38,5.3,5.36,20138188
TLS,20020403,5.35,5.41,5.32,5.35,19322211
TLS,20020404,5.32,5.35,5.3,5.35,19495976
TLS,20020405,5.36,5.42,5.36,5.37,21655345
TLS,20020408,5.38,5.38,5.33,5.35,25173446
TLS,20020409,5.33,5.34,5.26,5.27,20513699
TLS,20020410,5.26,5.3,5.24,5.29,15300243
TLS,20020411,5.3,5.32,5.25,5.27,20248077
TLS,20020412,5.25,5.28,5.21,5.23,33694240
TLS,20020415,5.21,5.23,5.18,5.22,17290173
TLS,20020416,5.23,5.24,5.17,5.19,23446152
TLS,20020417,5.23,5.29,5.2,5.29,27365180
TLS,20020418,5.3,5.33,5.29,5.3,13405882
TLS,20020419,5.27,5.3,5.25,5.28,15137465
TLS,20020422,5.28,5.3,5.25,5.25,14440045
TLS,20020423,5.22,5.25,5.2,5.21,19817364
TLS,20020424,5.2,5.2,5.08,5.08,58755661
TLS,20020426,5.07,5.09,4.99,5,36731136
TLS,20020429,4.96,4.99,4.91,4.99,32859528
TLS,20020430,5.02,5.09,5.02,5.09,31394663
TLS,20020501,5.09,5.09,5.03,5.03,24236574
TLS,20020502,5.04,5.06,4.8,4.8,104151335
TLS,20020503,4.79,4.79,4.67,4.71,106788247
TLS,20020506,4.71,4.8,4.67,4.74,38548803
TLS,20020507,4.74,4.79,4.71,4.72,37193413
TLS,20020508,4.72,4.74,4.67,4.69,45555992
TLS,20020509,4.73,4.78,4.71,4.73,39254589
TLS,20020510,4.73,4.76,4.71,4.73,21788778
TLS,20020513,4.7,4.71,4.67,4.7,22024663
TLS,20020514,4.72,4.78,4.71,4.76,29697975
TLS,20020515,4.8,4.84,4.77,4.83,50552098
TLS,20020516,4.84,4.87,4.8,4.81,66350499
TLS,20020517,4.82,4.86,4.8,4.81,29854261
TLS,20020520,4.8,4.81,4.73,4.73,30125038
TLS,20020521,4.72,4.76,4.7,4.74,31530560
TLS,20020522,4.74,4.78,4.73,4.78,19898724
TLS,20020523,4.78,4.81,4.76,4.76,30585382
TLS,20020524,4.77,4.8,4.77,4.78,17927959
TLS,20020527,4.78,4.84,4.75,4.82,28448078
TLS,20020528,4.81,4.85,4.81,4.82,20339009
TLS,20020529,4.82,4.83,4.75,4.75,32828110
TLS,20020530,4.73,4.75,4.71,4.74,33622484
TLS,20020531,4.73,4.77,4.71,4.73,75490748
TLS,20020603,4.75,4.79,4.74,4.75,21503306
TLS,20020604,4.74,4.75,4.69,4.71,23630723
TLS,20020605,4.71,4.73,4.68,4.68,24417101
TLS,20020606,4.67,4.68,4.62,4.62,38853573
TLS,20020607,4.57,4.61,4.55,4.55,38962039
TLS,20020611,4.55,4.56,4.46,4.48,32771243
TLS,20020612,4.48,4.66,4.47,4.64,56484031
TLS,20020613,4.68,4.72,4.65,4.66,26517135
TLS,20020614,4.64,4.65,4.6,4.63,26599243
TLS,20020617,4.61,4.64,4.59,4.62,27166233
TLS,20020618,4.65,4.67,4.6,4.61,29990321
TLS,20020619,4.6,4.62,4.58,4.58,25415319
TLS,20020620,4.57,4.62,4.53,4.58,29063406
TLS,20020621,4.55,4.59,4.52,4.59,34612414
TLS,20020624,4.56,4.63,4.56,4.59,36814108
TLS,20020625,4.59,4.6,4.52,4.54,41538560
TLS,20020626,4.52,4.52,4.45,4.5,50477898
TLS,20020627,4.53,4.6,4.52,4.6,50919386
TLS,20020628,4.61,4.74,4.6,4.66,116136477
TLS,20020701,4.68,4.78,4.66,4.76,26895803
TLS,20020702,4.76,4.77,4.69,4.77,39980096
TLS,20020703,4.74,4.79,4.72,4.78,32283642
TLS,20020704,4.8,4.87,4.8,4.85,23643384
TLS,20020705,4.88,4.89,4.8,4.82,24054678
TLS,20020708,4.85,4.87,4.77,4.77,17092102
TLS,20020709,4.78,4.81,4.76,4.79,33625834
TLS,20020710,4.77,4.77,4.73,4.75,27704823
TLS,20020711,4.74,4.84,4.71,4.84,30744594
TLS,20020712,4.86,4.88,4.8,4.84,25024790
TLS,20020715,4.84,4.9,4.84,4.87,15966297
TLS,20020716,4.86,4.94,4.84,4.93,38683241
TLS,20020717,4.92,4.93,4.81,4.82,43262884
TLS,20020718,4.84,4.86,4.81,4.84,26835630
TLS,20020719,4.82,4.82,4.75,4.75,27250167
TLS,20020722,4.68,4.76,4.67,4.74,27068610
TLS,20020723,4.72,4.82,4.72,4.79,35048698
TLS,20020724,4.77,4.8,4.75,4.76,37811273
TLS,20020725,4.83,4.85,4.8,4.82,41292282
TLS,20020726,4.81,4.84,4.74,4.75,35892484
TLS,20020729,4.78,4.88,4.76,4.88,24390626
TLS,20020730,4.92,4.93,4.82,4.82,23729746
TLS,20020731,4.83,4.87,4.79,4.81,31989670
TLS,20020801,4.81,4.82,4.76,4.78,28466560
TLS,20020802,4.75,4.8,4.73,4.79,24375844
TLS,20020805,4.78,4.81,4.76,4.76,11493786
TLS,20020806,4.73,4.75,4.71,4.72,22624426
TLS,20020807,4.76,4.77,4.73,4.73,32244106
TLS,20020808,4.75,4.77,4.74,4.77,39665842
TLS,20020809,4.8,4.8,4.76,4.79,32048362
TLS,20020812,4.79,4.84,4.79,4.81,19970695
TLS,20020813,4.8,4.82,4.76,4.79,27429923
TLS,20020814,4.76,4.8,4.76,4.8,28646856
TLS,20020815,4.83,4.9,4.83,4.9,24232686
TLS,20020816,4.91,4.94,4.88,4.88,23448846
TLS,20020819,4.9,4.92,4.86,4.91,18965730
TLS,20020820,4.93,4.95,4.9,4.9,29640523
TLS,20020821,4.89,4.9,4.84,4.86,21026605
TLS,20020822,4.87,4.89,4.85,4.86,26956925
TLS,20020823,4.89,4.89,4.84,4.87,35487180
TLS,20020826,4.86,5,4.85,4.98,39383522
TLS,20020827,5.02,5.08,4.96,4.96,71514949
TLS,20020828,4.97,4.97,4.77,4.8,56996601
TLS,20020829,4.82,4.92,4.82,4.88,28575687
TLS,20020830,4.88,4.9,4.83,4.86,41215206
TLS,20020902,4.86,4.86,4.81,4.82,11291960
TLS,20020903,4.82,4.89,4.82,4.89,17071379
TLS,20020904,4.85,4.9,4.84,4.89,14873475
TLS,20020905,4.92,4.97,4.9,4.97,21705894
TLS,20020906,4.96,4.96,4.9,4.94,22220027
TLS,20020909,4.96,4.99,4.95,4.99,22492832
TLS,20020910,4.98,5.01,4.96,4.96,25263644
TLS,20020911,4.99,5.04,4.97,5.04,39649228
TLS,20020912,5,5.03,4.97,5,43443154
TLS,20020913,4.96,4.96,4.93,4.96,25493738
TLS,20020916,4.84,4.86,4.81,4.84,48990368
TLS,20020917,4.87,4.87,4.83,4.87,87335508
TLS,20020918,4.86,4.89,4.83,4.84,39253131
TLS,20020919,4.83,4.85,4.79,4.8,25200358
TLS,20020920,4.77,4.79,4.72,4.75,22605326
TLS,20020923,4.73,4.74,4.69,4.69,19775655
TLS,20020924,4.67,4.75,4.65,4.75,26463985
TLS,20020925,4.72,4.76,4.69,4.74,34091203
TLS,20020926,4.76,4.77,4.65,4.65,32144362
TLS,20020927,4.7,4.76,4.7,4.76,50181811
TLS,20020930,4.68,4.75,4.68,4.74,38189773
TLS,20021001,4.74,4.82,4.74,4.82,24460895
TLS,20021002,4.83,4.84,4.81,4.83,13408816
TLS,20021003,4.81,4.86,4.79,4.84,19871208
TLS,20021004,4.82,4.85,4.78,4.78,23372018
TLS,20021007,4.75,4.8,4.74,4.79,9220896
TLS,20021008,4.78,4.84,4.78,4.83,18402448
TLS,20021009,4.83,4.84,4.71,4.72,22831757
TLS,20021010,4.69,4.81,4.69,4.8,28323081
TLS,20021011,4.84,4.85,4.81,4.84,17579469
TLS,20021014,4.85,4.86,4.81,4.85,16704789
TLS,20021015,4.84,4.86,4.81,4.84,16393272
TLS,20021016,4.83,4.85,4.78,4.82,22214660
TLS,20021017,4.8,4.82,4.76,4.81,17925220
TLS,20021018,4.83,4.84,4.82,4.82,14490407
TLS,20021021,4.78,4.83,4.77,4.8,20771513
TLS,20021022,4.81,4.83,4.76,4.77,25988778
TLS,20021023,4.77,4.82,4.76,4.81,27071303
TLS,20021024,4.8,4.82,4.75,4.76,24918416
TLS,20021025,4.75,4.76,4.73,4.75,12122925
TLS,20021028,4.77,4.81,4.77,4.79,15897508
TLS,20021029,4.79,4.8,4.75,4.76,19452894
TLS,20021030,4.76,4.78,4.73,4.76,24158069
TLS,20021031,4.78,4.79,4.75,4.76,23778341
TLS,20021101,4.75,4.78,4.74,4.75,17484785
TLS,20021104,4.75,4.79,4.72,4.79,23006676
TLS,20021105,4.77,4.83,4.74,4.78,23233398
TLS,20021106,4.79,4.8,4.75,4.76,20207462
TLS,20021107,4.75,4.76,4.72,4.76,11429749
TLS,20021108,4.72,4.74,4.69,4.69,33326393
TLS,20021111,4.69,4.69,4.59,4.6,30215785
TLS,20021112,4.61,4.61,4.53,4.54,48564081
TLS,20021113,4.55,4.61,4.53,4.57,46427240
TLS,20021114,4.6,4.61,4.56,4.59,32223398
TLS,20021115,4.61,4.61,4.53,4.57,34139262
TLS,20021118,4.57,4.59,4.54,4.56,21272204
TLS,20021119,4.55,4.55,4.49,4.53,30613775
TLS,20021120,4.52,4.54,4.5,4.54,20984172
TLS,20021121,4.55,4.56,4.51,4.51,27499351
TLS,20021122,4.52,4.54,4.47,4.47,19843813
TLS,20021125,4.46,4.47,4.42,4.44,31617585
TLS,20021126,4.43,4.44,4.36,4.38,51915242
TLS,20021127,4.41,4.47,4.4,4.44,29283790
TLS,20021128,4.49,4.52,4.47,4.52,23142871
TLS,20021129,4.54,4.61,4.53,4.57,43420404
TLS,20021202,4.6,4.6,4.54,4.55,13593739
TLS,20021203,4.55,4.58,4.53,4.58,15233021
TLS,20021204,4.55,4.56,4.52,4.54,13044478
TLS,20021205,4.55,4.6,4.54,4.59,16556791
TLS,20021206,4.57,4.58,4.55,4.56,7663679
TLS,20021209,4.58,4.6,4.53,4.54,13279690
TLS,20021210,4.51,4.55,4.51,4.55,14206924
TLS,20021211,4.54,4.54,4.44,4.45,26578405
TLS,20021212,4.47,4.47,4.43,4.46,13933456
TLS,20021213,4.45,4.45,4.38,4.41,15267625
TLS,20021216,4.4,4.41,4.38,4.39,10794843
TLS,20021217,4.4,4.46,4.4,4.45,14471782
TLS,20021218,4.46,4.46,4.39,4.39,16287161
TLS,20021219,4.4,4.42,4.39,4.4,28566835
TLS,20021220,4.42,4.48,4.41,4.47,45432742
TLS,20021223,4.46,4.49,4.41,4.44,7195252
TLS,20021224,4.45,4.46,4.43,4.45,2029227
TLS,20021227,4.46,4.46,4.43,4.44,1813931
TLS,20021230,4.43,4.43,4.4,4.41,4424820
TLS,20021231,4.42,4.44,4.41,4.41,4563991
TLS,20030101,4.41,4.41,4.41,4.41,0
TLS,20030102,4.43,4.44,4.41,4.42,4585011
TLS,20030103,4.45,4.46,4.42,4.44,7117854
TLS,20030106,4.43,4.49,4.43,4.49,13961403
TLS,20030107,4.51,4.54,4.51,4.53,13076260
TLS,20030108,4.53,4.56,4.52,4.52,13134984
TLS,20030109,4.5,4.5,4.45,4.46,16436711
TLS,20030110,4.48,4.51,4.47,4.5,30263197
TLS,20030113,4.49,4.55,4.49,4.55,13828512
TLS,20030114,4.55,4.58,4.55,4.57,22364317
TLS,20030115,4.58,4.65,4.57,4.64,32997756
TLS,20030116,4.63,4.68,4.62,4.66,22461819
TLS,20030117,4.65,4.73,4.65,4.66,37791588
TLS,20030120,4.64,4.66,4.63,4.65,13354470
TLS,20030121,4.65,4.72,4.64,4.66,20242344
TLS,20030122,4.69,4.71,4.65,4.68,26823999
TLS,20030123,4.67,4.68,4.62,4.64,14587969
TLS,20030124,4.63,4.63,4.58,4.61,14354610
TLS,20030128,4.58,4.59,4.55,4.57,14854669
TLS,20030129,4.57,4.57,4.49,4.5,24237018
TLS,20030130,4.49,4.54,4.47,4.52,8648392
TLS,20030131,4.49,4.52,4.48,4.49,15019344
TLS,20030203,4.5,4.52,4.49,4.49,8391142
TLS,20030204,4.51,4.51,4.46,4.46,10639545
TLS,20030205,4.43,4.46,4.4,4.42,14004261
TLS,20030206,4.41,4.43,4.37,4.39,21448128
TLS,20030207,4.38,4.42,4.35,4.37,16306996
TLS,20030210,4.35,4.36,4.29,4.3,17396413
TLS,20030211,4.31,4.4,4.3,4.38,28883865
TLS,20030212,4.38,4.42,4.33,4.34,16871372
TLS,20030213,4.32,4.34,4.27,4.31,22525854
TLS,20030214,4.3,4.32,4.25,4.27,19149818
TLS,20030217,4.29,4.37,4.29,4.35,13334020
TLS,20030218,4.37,4.38,4.33,4.36,7908880
TLS,20030219,4.36,4.4,4.35,4.4,15523007
TLS,20030220,4.38,4.4,4.34,4.37,18891544
TLS,20030221,4.2,4.25,4.16,4.2,30863039
TLS,20030224,4.24,4.25,4.15,4.18,24353639
TLS,20030225,4.16,4.17,4.03,4.03,45681918
TLS,20030226,4.07,4.18,4.05,4.18,23912144
TLS,20030227,4.21,4.25,4.04,4.08,37555124
TLS,20030228,4.1,4.14,3.99,4,47382064
TLS,20030303,4.04,4.12,4,4.11,18282702
TLS,20030304,4.09,4.2,4.07,4.18,31390834
TLS,20030305,4.15,4.19,4.14,4.15,11020943
TLS,20030306,4.17,4.19,4.11,4.11,9425248
TLS,20030307,4.08,4.08,4.02,4.06,26864458
TLS,20030310,4.08,4.1,4.06,4.07,14887666
TLS,20030311,4.02,4.1,4.02,4.1,16311725
TLS,20030312,4.09,4.09,4,4.01,45402006
TLS,20030313,4.03,4.05,3.99,4,31469477
TLS,20030314,4.06,4.11,4.05,4.09,34017475
TLS,20030317,3.98,3.98,3.92,3.96,26579514
TLS,20030318,4.02,4.04,3.95,3.96,85057834
TLS,20030319,3.98,3.99,3.93,3.96,29967843
TLS,20030320,3.98,4.02,3.94,3.99,37502583
TLS,20030321,4.01,4.05,3.98,4.04,26333890
TLS,20030324,4.06,4.07,4.03,4.05,17349607
TLS,20030325,4.01,4.03,3.96,3.96,31437259
TLS,20030326,3.98,4.03,3.96,4.02,23832835
TLS,20030327,4.03,4.05,4.02,4.05,31093906
TLS,20030328,4.04,4.05,4.02,4.05,47204345
TLS,20030331,4.05,4.07,4.02,4.07,46486986
TLS,20030401,4.05,4.1,4.04,4.09,18291122
TLS,20030402,4.13,4.14,4.1,4.14,31656430
TLS,20030403,4.16,4.17,4.09,4.09,23622359
TLS,20030404,4.09,4.15,4.07,4.15,15883907
TLS,20030407,4.18,4.21,4.17,4.21,17743320
TLS,20030408,4.2,4.26,4.19,4.24,29367258
TLS,20030409,4.24,4.24,4.24,4.17,0
TLS,20030410,4.15,4.19,4.12,4.19,14417902
TLS,20030411,4.2,4.26,4.2,4.24,21774932
TLS,20030414,4.24,4.25,4.2,4.22,11022826
TLS,20030415,4.24,4.25,4.2,4.21,10971772
TLS,20030416,4.22,4.23,4.16,4.17,16783924
TLS,20030417,4.14,4.15,4.09,4.12,24090116
TLS,20030418,4.12,4.12,4.12,4.12,0
TLS,20030422,4.14,4.16,4.12,4.15,7401883
